PID,Sale_Price
910251050,63381.59
907202220,122984.58
534430090,109928.555
535126100,141887.69
528445070,223676.27
908103350,129930.83
533127080,284180.12
531385060,188501.64
533213030,261616.06
528118010,298188.5
534276180,120403.016
904351200,99988.62
527182190,225134.08
902301130,111710.59
902456015,60258.51
907130060,170516.61
534201250,148415.64
535327230,111526.75
534400290,169517.17
905100020,132094.66
907254050,194075.67
907202160,139306.23
911103060,116142.58
909101190,119860.99
905377050,90533.99
905103180,134278.8
533215020,275425.78
923202137,97017.9
916176125,232941.9
528480020,211803.12
907227090,114386.45
528482030,259016.33
527451400,77225.07
905103060,161860.42
527405130,102145.445
906203120,281631.6
528321010,335541.6
908152280,151428.66
528344020,308505.5
531450030,181185.7
906378170,213160.6
527402090,116659.44
923275010,140676.14
535451250,143706.64
907202050,135980.5
902326060,138394.94
528228455,166899.25
903204030,121901.19
902207140,106230.766
907253130,300242.47
923225440,89519.71
528431080,201005.23
528480130,205387.47
903234220,127041.83
527107030,169972.39
902108060,105289.94
907200130,118715.07
534427140,141203.97
528441090,404083.97
528290030,165213.3
535180100,132637.34
534402140,153663.02
902207110,79032.59
526355170,229391.7
908276140,104948.695
906380200,192276.33
906380220,216740.92
527302175,164857.61
907262020,189326.77
902405120,96174.26
535126180,184647.27
528346050,307850.38
923426010,134804.61
528180120,344793.47
535150240,115755.99
535152130,132490.94
535457020,138139.0
528275070,225291.53
907420110,165903.45
907202140,128196.81
909275250,144770.64
903427120,133803.78
535350030,140650.11
907201160,146128.47
909276160,253856.6
533221110,176223.25
528120010,264201.56
909455040,185624.33
528106060,291141.03
923202005,195847.02
534252240,151260.64
534276190,103399.28
526302110,116245.734
535376100,107702.15
905477050,118124.33
528181060,205861.25
533253030,185055.38
914476050,136687.14
535105100,168051.11
528186120,283571.78
923276250,178165.55
911104060,65804.984
533254100,168625.2
535403030,124283.195
527405180,108609.2
905427140,167081.73
904100030,135960.53
532353130,126371.305
528118030,399142.84
533213010,227471.17
916475100,300652.22
534401190,144846.05
924151040,251044.81
535154080,132718.19
527107040,167740.16
528235090,209132.61
902136110,97826.48
527354100,190916.17
528429130,271202.75
527364030,220975.06
907253110,223888.61
528174020,195455.73
531363020,121526.73
907200290,147089.7
907414030,184945.45
905300010,131304.02
535455080,108163.18
533251130,190198.53
909250220,161457.11
528228430,199758.52
528490070,197916.69
532351150,125015.7
527301280,146274.86
907203090,109567.67
535457010,130226.17
528166150,297796.3
905226050,151237.84
534175140,137913.78
528221100,162772.48
909176140,147989.52
527164120,183884.77
531375110,144738.73
535383110,83644.87
535451110,128647.51
903454010,122705.65
910200060,128733.06
528431060,216422.02
909250080,112852.37
527425025,112128.88
