PID,Sale_Price
908276150,84503.58
903451090,142850.31
527110080,177320.39
535457010,143646.62
903484020,137220.02
905479110,117521.94
527452310,128420.13
528228445,181348.05
923225370,103928.79
528344040,315259.94
532377050,136614.03
535176050,146128.33
906340100,322256.66
533212050,152634.22
909428180,189618.8
535379110,144433.19
534250400,185156.53
527450520,99097.97
527452150,138011.14
903225040,122225.62
911370410,276685.25
905226080,149217.78
914467050,206184.45
908152260,141063.86
534451170,78424.29
923228310,83312.81
910201180,153942.3
534476100,132627.72
923225080,126268.06
906223210,225699.27
905480150,73378.01
903452090,119894.49
527208010,304889.5
906426090,156603.83
903231090,124528.43
535152280,141121.72
528458180,222543.02
532354060,123022.94
909279040,103267.83
527353060,254019.58
916176030,157094.0
533110130,246904.44
911370450,255172.88
528118110,306061.2
528228270,186066.7
905480240,84682.92
914460020,192241.88
534428060,132180.1
534252240,159779.53
908102050,110752.7
914475030,169996.36
533221040,166706.28
535451170,90146.04
905451340,103758.75
528118040,354946.47
903200080,194172.3
527162110,187514.8
535381040,156327.9
528174020,198417.12
534400290,162535.31
903206070,139048.36
533252130,201339.06
906382030,223108.06
535327200,129124.31
535455080,111517.39
527354160,181306.72
902207120,107307.836
909282060,191063.34
902109140,124535.305
902206270,128768.43
533250050,234171.42
909452050,206390.05
527212060,323087.8
906394060,192832.02
534401120,157473.94
528435010,220763.81
528315080,267715.9
909275030,152914.25
528102010,370200.94
907200290,145998.1
902300260,127950.586
528150110,344536.78
535450100,136367.5
907285010,212772.69
533253210,193345.4
527301280,151360.2
905478140,132090.89
902204080,86666.07
907201280,137002.31
905476170,92614.16
923228210,85513.055
534226120,127929.734
527301170,216823.61
535453040,130146.22
535150300,277676.25
528363020,292850.25
907265100,208460.97
910200060,131394.33
532376160,128969.12
908204180,76808.32
909282130,140657.48
528326110,284089.34
534176230,165309.3
527302210,227311.98
526355170,263640.75
535305180,131649.08
905452150,122127.86
902201090,134056.02
527452190,139529.36
908275280,129263.54
527402210,139810.53
921126010,300930.47
905109130,249668.86
535425070,176673.7
905200290,169470.78
533253060,143017.84
535179050,142749.27
903476100,85250.62
533135020,222906.88
527403120,107979.734
528429080,257551.95
528354100,247567.45
902427150,112220.336
527226040,152108.03
924100060,176689.05
531452180,215809.88
907252050,215259.81
903236200,115433.66
910201130,116614.83
909100080,115100.36
535402010,177605.05
528186100,323219.4
905225020,205317.55
905201110,159697.72
527158090,172069.47
528175010,216321.7
902401010,117602.1
534251320,163283.84
902109120,124288.17
528290170,185743.52
534252060,140527.7
905475510,124215.3
527425060,103426.41
534201130,137264.39
526302110,118203.65
903430050,83608.1
902110130,98569.3
534401110,142721.77
528231020,172131.52
531479020,67422.01
905403060,109661.44
916326010,221679.66
527365030,238414.1
528228295,195153.25
527455250,126647.22
916403040,178135.3
527252090,296960.56
908225240,102407.05
528228285,163813.69
908178050,238998.05
916326040,174542.98
916380060,272698.97
903204010,131977.94
528144020,224513.16
906204230,245452.6
528168030,283098.1
531369060,186982.64
535451100,109287.47
906380010,190389.62
527450460,97090.27
534277070,119852.414
532353050,134580.19
527105140,186731.19
908102330,113020.6
907135230,144965.56
908250030,70402.86
902103090,119966.664
528458120,253938.42
535425060,174118.53
527404100,123156.52
905475160,124562.87
902100010,106916.4
534202020,132765.17
533251110,268545.9
528435050,277500.75
914476130,154841.48
924100050,135633.53
909428280,289802.47
906230020,243815.31
923230180,136121.39
907420090,178997.33
534250010,141785.83
532353020,125314.0
906380180,187335.67
531363020,128995.93
906230010,260613.5
923225300,91592.27
527252050,278780.6
923225440,92323.5
907280090,212115.84
527183030,192725.92
535402220,168491.94
532376250,128415.12
914474020,203650.83
907275090,222657.88
528138030,307939.66
908154195,233754.17
527402240,150955.72
903228150,129923.625
531451020,200381.1
909275250,143587.73
903484080,92348.24
534202170,140698.67
906225180,209151.97
916460110,206352.45
528174010,181123.52
528228360,208307.94
903233140,122687.27
535153150,170322.39
533212020,154955.22
909428170,228064.61
534129060,209339.95
527163080,160114.95
908275290,137030.53
903201020,130709.445
528431110,311343.5
903454060,78220.3
903206120,192786.4
527131110,232194.9
906203120,297866.75
908102140,122875.56
527107210,172132.02
923204140,131089.2
527427200,183836.02
528186170,209108.47
906226070,111292.37
527357110,141875.78
534278170,133263.44
534427090,130772.914
905451390,142698.9
534152120,163477.83
535179120,119904.78
528435060,258748.69
534427140,150153.38
903429110,140954.12
535105110,164237.6
528366070,249860.61
534129040,176834.36
535454070,125877.79
903429080,146158.16
906226090,139557.42
534479130,144378.52
527451290,96399.77
527106150,195721.9
916253320,252077.16
916455010,201267.83
907201220,127794.49
908188150,130894.69
527325090,195872.78
906402070,220565.77
909101010,130997.45
528221100,165256.02
528480170,256947.2
906475110,184801.05
903228080,132368.06
528228575,271773.12
907227080,120953.016
905109170,238093.06
528228545,174485.89
534275010,131361.75
903425340,121856.33
902128160,120691.21
533215040,242935.16
911202100,74299.35
528456230,193339.33
535353160,126465.71
902100030,75992.58
528174070,192075.3
528445070,235975.16
902105060,119624.27
909101140,129814.02
532354160,125895.914
528138060,201911.11
527107090,182987.34
904100090,157189.61
528458130,286295.9
535477130,162166.36
533223010,159551.12
528108140,391214.16
907202130,152365.61
527131030,250624.53
527453010,155077.19
907280170,213855.33
528172030,298972.16
905480210,114763.75
902402010,141545.34
528228555,172630.12
902404010,132615.7
907253110,229036.3
906204150,253739.42
910201050,125251.38
528174030,196547.0
532476050,264478.1
907265030,234530.11
902109160,109450.19
903231240,104289.0
902103150,129425.484
528174040,192993.9
916125425,224902.11
531478010,111894.41
916403250,223219.14
923252080,117670.65
534175140,137378.72
902201120,100284.945
534276190,105587.58
