PID,Sale_Price
902102100,110706.766
528166150,323236.66
909101080,97817.055
905475160,121926.78
528222090,180962.97
902206270,122916.69
902106070,121014.51
902106090,127966.086
528431070,240542.88
923228110,85052.15
535457020,150112.0
906380130,218639.45
903226170,115631.2
907227030,140328.16
907285020,228783.48
531450040,170134.56
532376110,134448.45
909425270,188115.7
533253160,198355.44
527163010,167880.05
534477090,142820.89
528250020,180218.78
905452160,138703.47
907196040,210740.3
533210020,156508.12
532478020,315397.38
534278150,152239.08
528188040,176814.11
533213010,242094.92
923204150,131214.77
528221030,168221.25
528221070,178159.6
535455060,113793.79
914460110,212049.08
531382070,259190.03
909131125,134345.4
533350120,256392.3
923226320,83969.12
909251170,153247.25
535478090,115497.08
908152260,136741.12
535179160,136952.28
534427140,142415.45
908188120,134580.33
906225180,216829.61
903225040,119289.33
533221040,166458.6
902101010,106431.95
528228405,215309.3
911370530,242852.7
902107030,125392.55
909275030,150119.6
909254050,167815.2
902125020,108130.59
535305160,104835.45
534252040,143502.72
903227090,125812.39
535178120,133351.03
528458060,205307.77
902104060,89841.28
902325050,158304.22
528429110,251448.81
902207220,262745.44
535152200,135042.0
907275010,232345.97
910202060,108551.33
527451020,114861.31
534128100,165049.38
924100020,165881.44
535376090,113369.28
528106070,284699.06
908188130,132444.83
907227300,126763.95
907295100,240314.73
916402015,180710.66
535453080,136340.84
908127120,118194.414
527451290,96383.97
902326030,230289.97
528385050,244781.7
534127260,159942.2
527376110,174648.05
531479020,72871.72
907405020,216284.6
908151050,155582.03
531363030,157534.62
905452110,132227.89
527450030,100807.25
902300040,124170.164
527368020,196595.9
907202100,122879.66
902128170,114889.9
909282020,221757.88
911175360,107258.625
535402010,168648.2
535426350,141582.73
527107010,172949.31
902427140,93751.625
905103070,132743.89
905200280,193222.28
909428180,175576.9
923276250,190483.34
528178090,357780.5
528106040,400036.88
921128050,397359.72
905200290,160489.83
906475100,185881.02
907200230,117557.586
528118090,433193.2
528106110,438986.8
908201110,71463.14
527364030,234819.27
923205120,129918.55
910226040,151675.5
527301245,256364.66
906394040,210898.94
534152100,189035.4
527108040,237336.11
907410100,179159.92
905227050,121326.74
902325160,95774.086
902205090,112384.85
526302030,149746.25
528142130,257245.11
534201230,139266.12
907262080,196612.97
535403190,144519.58
532479070,192946.61
528366040,346677.84
535305030,123676.29
923226180,81940.086
535377090,142934.53
902327040,120135.08
907414040,178216.86
907227290,131998.44
907192130,223006.61
907425030,145727.4
905101330,113189.09
527356020,258541.0
906223040,214075.11
534127190,235129.64
905107240,168090.06
528188120,154609.52
903425245,145286.39
916253320,235523.73
923400110,143393.28
921201060,346977.53
902301130,110141.68
921128020,349301.25
527455060,139255.11
907251100,239475.78
903451090,145406.02
907250070,242130.97
924152030,213812.52
909282060,184480.4
533130170,254605.28
902401130,130676.92
907290170,136788.6
903206120,193526.94
528120130,358991.4
902202090,132458.98
528488100,181774.86
527302020,179413.48
535151020,131177.48
535402070,142357.6
528275160,240728.98
535376010,92831.33
527212030,409837.97
906201130,262264.28
528166060,438118.97
533205110,206136.86
902102060,152293.25
902105010,108943.75
906201030,173095.02
535475010,140694.25
527451330,96275.93
907187060,203408.58
907192150,182740.22
907202080,141504.03
531375050,147752.6
533208140,177910.36
527455030,135529.7
535150070,142446.27
527216050,343576.7
907290040,188867.83
909475230,271484.84
533242080,180158.47
534276190,113167.71
528480060,299896.5
905106150,131952.38
535403030,125776.875
535353060,114082.72
534477110,152213.97
528358010,244453.22
528340030,360611.0
527359080,189645.73
903454020,64813.7
910204090,76517.266
916386040,161621.03
916477060,257388.67
902427150,110490.75
903225050,100180.18
527404120,120543.07
903233180,126261.805
533253070,198521.39
534151175,248645.47
909254070,166279.95
527356040,153584.34
903227140,114230.99
531450170,183383.2
903425420,113962.234
907202140,129782.7
532353050,137937.45
902105130,86605.586
904352190,129785.54
905228050,62643.703
533135020,212323.28
528180080,276231.0
534479320,139431.84
923229040,145499.1
532351150,116732.77
907252060,232571.2
903228040,141803.14
528120090,240818.53
911370450,256530.97
528240080,222792.31
902100030,76331.7
528386040,329511.38
535150240,119271.02
534201300,130999.33
903236130,166108.62
903451050,99298.16
528366050,269782.94
534175140,139397.55
916460060,233658.98
905451320,139613.61
535403010,134705.66
528326030,285852.8
905426010,220762.14
909256060,122307.13
903457130,111031.47
528172150,264976.47
535453150,144400.12
528118040,421701.9
535451230,102355.78
907410080,199679.27
909277090,142731.7
535303150,128943.414
908152070,147225.56
527182020,164476.8
528220040,170000.58
902108060,98548.99
905402090,154999.86
532351060,118731.16
535453070,154004.27
905108120,139681.92
533234020,213224.03
907405030,223026.61
903234030,125534.33
527146030,232458.33
903400180,203167.98
528104080,398109.6
533236090,255616.88
528363020,298429.75
528235000,171362.19
907405140,199486.27
535302120,131879.28
907192120,196433.44
528142060,294743.75
923125030,104987.125
527162180,167962.03
527359010,178041.03
534478140,131374.92
907130060,167559.34
