PID,Sale_Price
534152120,161301.67
907202220,121561.27
534430090,116475.9
535126100,152079.89
528445070,226076.69
908103350,127063.875
533127080,280650.56
531385060,193562.19
533213030,261038.84
528118010,308795.72
534276180,122935.22
904351200,95091.234
527182190,220735.61
902301130,113254.95
902456015,71338.6
907130060,168471.36
534201250,154200.16
535327230,107743.14
534400290,170717.23
905100020,133491.25
907254050,199128.56
907202160,137446.22
911103060,128007.58
909101190,115712.41
905377050,83273.164
905103180,134333.1
533215020,278222.84
923202137,96607.13
916176125,241669.55
528480020,209156.34
907227090,115047.46
528482030,268056.44
527451400,79319.67
905103060,161465.12
527405130,106506.79
906203120,281376.56
528321010,319312.78
908152280,153781.33
528344020,302636.0
531450030,182263.16
906378170,220816.02
527402090,117948.05
923275010,136093.62
535451250,142039.33
907202050,136187.75
902326060,133930.55
528228455,168357.66
903204030,125229.53
902207140,103364.09
907253130,317047.28
923225440,87025.195
528431080,210332.52
528480130,194811.11
903234220,128945.63
527107030,170478.55
902108060,96732.055
907200130,121680.164
534427140,140170.6
528441090,387835.12
528290030,164245.6
535180100,131038.83
534402140,146139.48
902207110,75295.92
526355170,234211.84
908276140,105548.61
906380200,191852.31
906380220,220184.55
527302175,167594.0
907262020,191767.61
902405120,101494.95
535126180,183423.44
528346050,306984.34
923426010,130990.72
528180120,341375.06
535150240,113083.56
535152130,130941.26
535457020,143492.6
528275070,230321.6
907420110,168776.75
907202140,129435.13
909275250,144458.27
903427120,138893.42
535350030,142319.58
907201160,149787.25
909276160,255809.06
533221110,172758.75
528120010,260112.9
909455040,185273.98
528106060,283576.12
923202005,194290.31
534252240,153905.44
534276190,102633.77
526302110,116454.24
535376100,107259.95
905477050,122696.05
528181060,204780.95
533253030,184114.11
914476050,140327.08
535105100,164242.3
528186120,284892.16
923276250,199821.97
911104060,57931.37
533254100,162779.0
535403030,122402.12
527405180,108999.25
905427140,158718.11
904100030,128883.29
532353130,126245.914
528118030,367100.44
533213010,232584.94
916475100,308861.7
534401190,141504.33
924151040,258685.52
535154080,138486.83
527107040,168114.27
528235090,215468.7
902136110,90211.58
527354100,194698.92
528429130,275617.06
527364030,230332.36
907253110,227149.25
528174020,194693.55
531363020,121267.29
907200290,149597.94
907414030,182213.64
905300010,130231.02
535455080,113602.734
533251130,195449.97
909250220,159845.69
528228430,198775.06
528490070,196475.19
532351150,124537.22
527301280,149129.31
907203090,108809.09
535457010,133452.55
528166150,295856.4
905226050,155186.52
534175140,140184.36
528221100,162527.1
909176140,148635.48
527164120,180702.56
531375110,143377.14
535383110,82269.19
535451110,129026.57
903454010,121541.69
910200060,126676.945
528431060,217409.6
909250080,113806.05
527425025,116667.22
528106050,390317.5
916477060,257873.42
527276150,104151.34
905452040,156239.38
907285040,239657.88
533234020,212104.72
535354100,127533.46
923201020,145092.27
527451060,94457.38
531452180,194011.27
528228325,179386.1
902329030,169238.69
908102020,121241.03
903204010,132484.75
908102170,142823.08
527454120,138782.06
535478040,120735.766
906340130,330237.78
527455240,114632.72
923275140,114370.42
527354040,219736.47
907410110,210589.42
535352080,108526.17
528322020,335368.22
533135020,209571.05
528172060,234432.38
533238045,300853.28
906201021,157552.36
916403020,170596.95
527210050,315431.7
903232170,65722.266
528477020,237925.1
528114050,372122.6
905103030,152617.47
535451050,107956.46
535378080,122170.5
903233100,125377.95
534451150,100837.63
533244040,286011.8
532376070,123467.695
907275150,283961.22
528228450,185314.27
527403310,140658.7
534250300,181494.94
905475150,125941.195
527226020,172009.27
528290190,162090.12
906394020,193753.7
903400220,148073.52
535175030,149086.94
906385010,189099.25
907405130,184794.19
908152260,135806.31
534427090,112216.81
906380030,231302.44
905475500,76370.0
902405070,193699.75
531376070,169088.5
534278170,130125.76
903201080,152006.39
534202030,136831.52
904100140,206035.66
909426080,176949.4
909177100,127282.8
527402240,154807.81
533236060,187231.56
907414080,182956.45
905104180,131288.88
527302020,184398.6
534278190,112441.45
531452140,150525.3
916125425,197914.98
908275200,104949.09
527455250,123900.47
528477030,226686.14
528172030,306488.5
535476350,170110.39
528188090,156343.7
902305110,120045.516
902109010,95003.13
903231190,108006.086
902201090,133081.06
534176140,155079.7
535179020,164519.47
528228435,188040.2
531375140,145853.5
903484110,120816.164
534278070,149498.25
907200250,149081.39
526353050,216531.83
528427100,263626.44
923228210,84284.09
534152070,188351.77
528365060,322524.44
535450210,125176.164
916326040,164973.83
534151120,238981.39
528348010,234972.48
535300040,128140.72
535452100,109862.0
903202120,133720.98
535475020,154891.25
531375120,145256.89
914478045,142558.8
905478220,137767.47
909250230,171624.52
910205010,126481.15
916252170,165247.83
903430060,105058.34
907280100,260926.6
535425040,177934.28
528172080,258578.72
903456090,65344.402
533215070,241384.39
905402070,106961.58
909425180,204038.05
902329080,113157.25
902303100,145278.78
534450150,82285.9
534455080,156692.4
528120170,295977.78
534200030,116293.75
533352170,162658.6
908102270,143961.78
903231180,114403.91
907410050,202283.86
923225260,170515.45
535325460,173446.48
905101310,121822.63
535101120,124369.04
534451130,85196.164
531450090,167871.39
906201030,172400.28
909256020,104830.95
534129040,168105.28
527166030,175143.58
527455270,111143.875
527450010,105825.89
535152200,141630.55
535375050,132108.66
907227300,121400.59
905452140,138121.89
527250040,115473.945
533241010,187610.67
907200170,129725.9
906426090,143685.39
907405030,209530.47
535325450,121571.83
535426195,171828.25
905103140,148778.86
903232100,134270.47
907180120,197961.4
527425110,114577.95
527165170,173296.52
907125120,133338.44
916460020,182227.89
527145090,177782.62
