PID,Sale_Price
527403040,156535.1670081248
903454090,135627.5593462693
528253010,199679.77869901515
527183060,223917.45129020468
907135180,123891.31971952108
906380110,230757.85156985765
907192020,186831.61212437396
902402150,83897.3047840107
909276170,177469.61211532998
906412010,392093.38154885627
905452140,147285.09297190973
531376030,187975.03812564182
534277070,116371.6326523519
910202060,117465.92492734412
906226080,142730.05425596843
903231090,138728.6884181194
527359010,177182.1816627257
923228370,89996.84401741893
906402060,243045.3567978534
903426010,128342.9307977012
905200350,153813.1740279241
535353130,113940.46839603456
907285040,263026.2770344729
923252080,120417.15140497917
909250160,101871.83003148015
907135230,149175.19464863822
907131120,198410.83379213515
532476050,256451.0441332508
905104110,140646.5523688857
528104080,423888.05889736913
528181070,224108.4616775029
907285020,228114.01752725005
534129370,150100.57683177915
907401080,211347.56800826234
528348030,257896.1851144362
905475500,78085.66048721413
903453080,199472.208987863
903232090,147905.85600590613
531363080,145646.18544106922
528174030,190017.27302523618
534129380,129003.09745521971
528431020,247361.36884161996
532376040,121874.42348029057
903201020,126634.09656033301
905105170,123673.32930164078
533210010,168046.33528926282
902201130,116545.97183813085
532378220,123483.88986009557
902405120,111070.30906854245
907414060,186285.70475662695
528222020,182928.66848506493
923203190,162174.5226469004
903233080,158380.25421529028
531450120,195160.43851783776
907181090,200225.42924189725
528166150,329620.9596005543
905480160,102762.10648310454
534475170,171818.740487745
914478045,149064.2163400941
531371070,203469.8548622053
527165170,173862.73754855347
905202230,209594.50232458135
909425180,224958.3890140307
528315110,307499.6534127334
907192130,221714.64308930648
526355190,313371.10586306825
909176080,166654.65987393976
535353180,200225.19198881654
535300040,131468.142265433
905200160,98069.13713780265
528458060,195361.2142454196
907254050,205047.43894611634
527163040,175826.66989667885
531452260,175228.79149799436
528222040,196400.50933093374
923225360,100406.1605785248
535457040,129168.18972265309
904100170,133321.4528263275
528218060,175764.19931310113
908188150,155130.47555243227
534252110,134158.9739358293
909281030,128750.97015987056
527354050,182811.01960992868
909275020,155037.46043970858
907414070,183681.3199259666
924151040,278287.9611925495
903452025,93229.90128143993
528280130,192675.6667115991
528181030,196873.00737793502
533221030,172644.52702572773
533208070,166419.1764893711
902207120,87184.93920873749
533205110,218485.3709982782
533212110,154257.20585741277
923276250,137384.51186779747
527183030,206779.05541356263
906402200,288778.4402954408
527106140,193666.938177559
535383070,116168.65657243793
528174040,200239.6916021901
903481130,88587.07530654958
528106010,348777.77863511204
533223100,145518.0300066565
528188090,169314.61234632047
526353030,265251.94737196347
911103060,103616.90758958049
533251120,159932.8032888623
533254100,180006.9542404658
909426090,145723.78793515626
904352190,134311.085246906
910226040,158824.47575830482
908130020,132165.12555170988
528458130,314182.62494204805
907251100,262197.8446259901
528429050,242339.99484741775
531450030,191457.4719031209
535152070,141534.20931771965
535402010,174768.26358721594
533212020,165186.82774952234
528102100,270314.79276959714
532376070,118512.97590011147
902305090,86083.47003582038
909425085,274217.5380829757
534177180,239192.24792914046
526351100,170921.4065018995
528150090,370201.0770721633
528348010,251121.35347517472
903430060,140253.49952752946
534402060,149646.16151439594
533206060,202665.55858100124
907285010,227941.27325833653
907265100,215764.9001413559
535327230,104314.70152456261
535103050,214299.34043068538
528488140,213391.39557605615
905352180,228923.5446868372
528178070,332015.1866951886
531479020,80939.26986592545
907201280,130859.07665658323
902103090,115826.37459580091
527180040,195085.95593366658
902128075,110135.31460882079
907290240,140947.9634191889
528235190,190594.01414912878
527455100,141533.23711102016
533130020,237813.51916305264
903476090,119849.4282645269
533212010,154393.5646585217
528292030,266742.5123027929
535353240,170164.82192572113
535475010,152418.26092132702
908127120,117950.0881715737
923226320,84429.14567020757
909452050,229090.68023400818
905427030,263685.8507364722
923225510,135114.12469644408
902302150,133383.21323014094
528222010,278999.6736070669
902106040,166728.1562520608
903236040,117139.17694302161
527455240,113208.44024108704
905227050,137916.69832864997
906380180,190876.71577541725
923228390,77386.71250409567
527365010,269828.50660519314
535376060,146410.81769656544
528429080,283084.55890267994
905107300,160485.55547535993
909475020,241566.92411791513
527403310,150389.45408740576
528228340,198417.38221556207
903231060,37588.91760633562
534202160,143033.77940229047
