PID,Sale_Price
910251050,54303.65841513831
902204080,86608.07433314879
535478110,118294.48883209167
908152270,149494.19467136098
903458060,118766.3588728964
907285100,237591.34597779863
535377090,122054.90702994996
527354200,187654.31528140037
911128020,99738.39560981066
533242030,225993.1455644762
907135080,162703.98338704623
902104020,141045.98007345773
907414070,180188.15985828533
528228450,188977.72471961187
905425125,209631.04849441376
534225110,151489.63962798685
903427090,149740.53454787922
902109080,122019.98291233653
531452020,124445.21215602443
534451020,79865.6339201685
531375120,162447.9876133031
531451280,200510.3727381808
907192030,183756.45446659366
526350040,119657.2233878553
534202030,145214.86537349207
528172150,297904.6567431064
908275240,109776.46154296146
908151040,147457.9396412664
528458130,312012.5821247613
532378200,133298.44773476355
535303030,177520.11687364936
533208040,199014.33779983234
905201110,173164.2511544808
527126030,253968.7766187719
907412080,184464.27458321035
528142010,310563.95602475165
916403020,191160.23810344381
528120060,383116.76058359473
904351280,124270.81244581706
533244030,242572.20549072776
924100070,171569.18422436606
906392100,240465.59911947642
905200350,155627.5779451594
535125010,247033.13532499355
907180120,213784.4867897734
534251320,155974.66581266205
527252050,324029.4327940359
905451330,161306.87858516455
527356020,264527.1457227001
909131170,141887.330759746
528218030,188135.518132288
903454060,75063.04271184039
907252020,245641.25195645698
923202060,134535.30043209382
528435040,320883.2118229194
905201080,166222.76328801602
905300080,139115.1653214444
905229040,155726.46283667645
907254050,203396.3027048532
903426160,166886.68371937893
923228290,82038.71104194816
535402070,141757.37727122527
909101080,92420.71852710602
535175030,164989.80780508454
531475220,152630.5482398575
903454010,130050.03933267233
528228360,199823.36390757313
534427010,159546.7096055634
905476225,128747.72471202559
907202050,149400.1086663711
903227090,117836.0360693475
907290230,143351.04252080122
531375070,141712.9033113931
534427140,150382.76242554293
531452100,159921.3538579442
528186100,332232.438576606
914476050,141373.19732803557
535382130,153084.18489100944
906226080,136535.4002450766
902207120,80011.36947604993
531376050,179717.9282834015
907295100,203615.51843955187
903476090,123634.89119455835
