PID,Sale_Price
906380170,196527.88
902204080,84357.12
535478110,107749.51
908152270,147911.48
903458060,115977.875
907285100,225796.12
535377090,139072.48
527354200,176558.0
911128020,111561.43
533242030,222269.2
907135080,146906.92
902104020,136226.6
907414070,172284.58
528228450,187224.06
905425125,209914.69
534225110,129998.73
903427090,143213.02
902109080,123043.71
531452020,116369.305
534451020,64006.996
531375120,148331.88
531451280,207871.36
907192030,181965.64
526350040,120215.54
534202030,137465.1
528172150,267584.2
908275240,110509.19
908151040,147321.08
528458130,268147.97
532378200,130016.72
535303030,181227.2
533208040,182678.55
905201110,161851.31
527126030,231271.36
907412080,180044.77
528142010,259954.95
916403020,182888.6
528120060,350036.22
904351280,118099.32
533244030,229881.83
924100070,154268.12
906392100,235695.83
905200350,145396.72
535125010,225508.83
907180120,200219.3
534251320,157604.95
527252050,285026.66
905451330,147228.38
527356020,273580.72
909131170,138951.05
528218030,170100.14
903454060,76726.33
907252020,242787.88
923202060,132451.14
528435040,329325.1
905201080,153575.11
905300080,136505.17
905229040,151254.28
907254050,194334.6
903426160,147024.92
923228290,77559.78
535402070,136052.22
909101080,98765.11
535175030,149830.39
531475220,152340.17
903454010,117879.555
528228360,209183.69
534427010,134878.4
905476225,123303.42
907202050,139994.66
903227090,119595.07
907290230,141698.23
531375070,138073.16
534427140,144679.12
531452100,158058.77
528186100,310250.1
914476050,142653.19
535382130,159782.58
906226080,145846.69
902207120,95316.41
531376050,175935.25
907295100,216720.05
903476090,126706.42
531375060,134160.27
535453150,140823.92
528106050,412619.7
535454060,88918.41
528106070,292054.28
923229010,146706.14
908102050,107959.44
535425040,182525.11
533221030,172396.02
528427020,230538.72
535352080,109279.125
907203060,113323.99
903201080,152169.27
908188130,133561.8
907420080,168391.7
908186070,148517.03
531382090,179031.12
527353080,173873.27
533350050,291568.94
528218130,195953.88
534403100,153608.8
905402070,110307.76
533253050,158461.3
907230240,142807.67
527403040,145828.61
909252110,166551.17
907290090,208768.14
923202025,192535.98
534403360,150690.33
527454120,133212.86
907250020,236154.16
907414060,183411.72
909250200,144221.22
923251160,124016.33
527182190,212989.28
528363130,294772.7
535452140,95916.78
527216050,358849.0
904100140,207969.5
916125360,167130.02
528250010,156118.45
534276070,133920.31
527357110,134765.9
528441090,425148.8
531380080,229547.53
904101170,138971.86
527404150,118252.83
903231220,84777.22
527161010,178616.05
528385050,235663.69
907181090,189480.52
532376160,121978.76
903236130,158159.5
534425310,139547.58
905450020,138182.62
535450210,124136.19
533206070,208225.5
533223110,140552.62
903232090,148586.31
902427040,105669.88
534151090,200794.69
527359030,154425.03
906225180,219267.56
527107010,181030.45
905200220,115526.61
906340130,320304.0
903233050,133847.03
907253060,236196.95
532378220,121334.73
909428170,217555.19
907275030,223941.12
905452140,133184.03
905378040,164540.95
905200260,149269.17
528186030,270647.75
533242080,177929.69
907412070,208904.16
535300120,174869.05
528240020,188550.36
908127120,110878.15
902106120,83514.23
907270040,252774.81
528275160,258142.86
907420110,169974.33
902111010,94623.35
528240080,227678.22
535401140,136267.78
528228290,206361.11
527454130,141046.23
527455080,140775.86
528427040,201158.66
916460070,187245.12
908275220,117195.35
533352150,156320.47
528458180,220673.08
902305080,155152.48
907200250,148310.23
907135180,118602.15
907200110,120297.19
903454020,58494.58
905108090,150159.11
907202010,153640.31
907262050,219715.3
911370490,244253.52
527365030,224286.95
527110080,178931.78
534431030,120637.26
531452010,125757.086
528439010,219072.12
527212050,284951.94
904100100,222482.34
914467040,252663.2
923276250,171827.77
535457040,126688.18
527356060,172021.56
535378020,104476.05
531451030,193184.14
907275090,229781.23
907192040,215063.86
528458150,288325.97
535301170,144503.05
535402330,168476.19
534403040,153923.34
535383070,109086.914
909254050,166593.61
908102160,131587.33
528106040,357766.8
535456100,108472.56
528110100,358919.53
906202040,179603.16
905226050,170324.83
923225300,89753.59
907285020,222106.47
