PID,Sale_Price
906380170,195769.2849062909
902204080,84624.01614529298
535478110,117918.88948988187
908152270,150740.47828018773
903458060,120301.88443704788
907285100,237470.71717840896
535377090,122160.60816505327
527354200,189195.87811554008
911128020,97550.89507237052
533242030,225435.31851317867
907135080,160554.52054981323
902104020,141610.6649239986
907414070,181631.8223700105
528228450,190837.0638028347
905425125,210892.77586779455
534225110,153537.07069633427
903427090,149500.0021934191
902109080,118394.02777923118
531452020,125406.45107957681
534451020,78841.54986536936
531375120,164831.9065175488
531451280,202980.93792999483
907192030,183876.0384355919
526350040,119291.14759013204
534202030,145090.4805628919
528172150,295044.8370425289
908275240,111795.64663017575
908151040,149674.84930303995
528458130,311085.40770205116
532378200,133137.045282803
535303030,179366.32865363915
533208040,195555.01010957922
905201110,166254.73525034875
527126030,251607.977016284
907412080,184345.62797625802
528142010,310770.3985951952
916403020,185271.42072647842
528120060,377058.0979731203
904351280,125230.24613348511
533244030,242911.12568371097
924100070,169473.6147041772
906392100,238982.7057025321
905200350,155408.8951953671
535125010,242129.1635781421
907180120,211204.91743311772
534251320,161471.95791049468
527252050,321610.6539343588
905451330,160722.41424349358
527356020,269617.3174995416
909131170,136848.80580498403
528218030,193410.20566315297
903454060,75835.88038588405
907252020,246817.58605741718
923202060,138422.64704221187
528435040,323082.2837966829
905201080,162724.3211893129
905300080,139201.7331761317
905229040,156211.14762779424
907254050,202600.55527916068
903426160,163650.3387334739
923228290,81916.67349182958
535402070,143406.59021693858
909101080,91106.9983159819
535175030,166236.0516866701
531475220,151372.6367819834
903454010,129977.63495208637
528228360,199519.6673097378
534427010,153561.65520912313
905476225,127327.93772341391
907202050,150688.595266553
903227090,120110.09731219792
907290230,145260.4834388675
531375070,145016.68958697736
534427140,151041.25608763183
531452100,162166.83275516372
528186100,325680.0660358719
914476050,141870.2201202073
535382130,151697.19287623154
906226080,140267.4207071162
902207120,92362.35519267185
531376050,179676.40440026866
907295100,203172.39632772165
903476090,126773.25631710692
531375060,146603.20513784426
535453150,140387.89715758775
528106050,444874.5945624789
535454060,81460.89692126613
528106070,326869.60505050473
923229010,157743.28883097385
908102050,114090.4259093061
535425040,195420.31726850334
533221030,174055.44799622984
528427020,237187.47727799497
535352080,110820.06789749938
907203060,123994.60572598386
903201080,172782.31358996837
908188130,149142.83905392047
907420080,192583.2115450675
908186070,152036.82407736845
531382090,178089.1039556014
527353080,176074.78567544045
533350050,306020.188411202
528218130,216559.26953010485
534403100,165415.28681671957
905402070,117849.137859887
533253050,166850.86860248048
907230240,141319.19906821355
527403040,152740.21440462547
909252110,172716.2958446913
907290090,207846.2416631949
923202025,186125.6000100229
534403360,151908.78690605887
527454120,131229.0253201449
907250020,236236.97455141152
907414060,187475.094951605
909250200,134484.0483087888
923251160,113672.65022128422
527182190,212008.7297086488
528363130,340737.7122753319
535452140,109182.76895287685
527216050,462853.5453581715
904100140,205271.36272662092
916125360,170333.6417224464
528250010,175719.9491488934
534276070,137684.49686272952
527357110,135925.1544412844
528441090,417964.97695291165
531380080,239858.5299087285
904101170,122444.34214419445
527404150,108802.4892531239
903231220,91837.68007659832
527161010,178478.39655332174
528385050,257605.69554814513
907181090,197850.0232777537
532376160,132264.6967993188
903236130,175380.10006644798
534425310,149414.82062675967
905450020,157343.22227636873
535450210,136338.40631774146
533206070,232716.45585165438
533223110,145660.68890167525
903232090,152019.27777435697
902427040,109592.50204212208
534151090,199610.02692212752
527359030,161830.57178817544
906225180,197227.0369245724
527107010,187615.10008121748
905200220,128443.92515996529
906340130,346526.9900225121
903233050,131038.90256940557
907253060,231534.89230970762
532378220,123903.51318360458
909428170,237271.1144267081
907275030,220749.30413926876
905452140,147729.55702101206
905378040,135819.74166208573
905200260,154434.9337742616
528186030,284723.3820930266
533242080,188141.60133447478
907412070,206404.0301175983
535300120,176974.17303825714
528240020,192277.9690475803
908127120,119581.66953086355
902106120,86866.85133672964
907270040,270099.3732836029
528275160,267342.5783972016
907420110,167926.6649707215
902111010,96002.81740076195
528240080,240392.11724060346
535401140,144631.8441082922
528228290,196758.54105351478
527454130,142970.02013641593
527455080,148976.64967682434
528427040,197723.57373990596
916460070,185200.59607580726
908275220,121965.72410071503
533352150,158189.11379974353
528458180,223073.646548943
902305080,132800.698354626
907200250,149138.08654722836
907135180,122495.97545608616
907200110,124030.13311852384
903454020,77073.61563967085
905108090,157739.48226733805
907202010,150229.7698884786
907262050,221615.47192209942
911370490,313086.57791966404
527365030,242306.91959618666
527110080,172938.71706181596
534431030,132178.57045008516
531452010,130231.11040570152
528439010,232892.80498438553
527212050,326718.2348112239
904100100,215203.38386439162
914467040,248862.5656079083
923276250,120447.18774843175
535457040,130108.74515734539
527356060,169667.14332555517
535378020,103847.84447526558
531451030,193043.1816966949
907275090,228458.77846735137
907192040,221541.16191758978
528458150,313907.4636927579
535301170,149265.9491817381
535402330,193679.26165855114
534403040,170089.20236154713
535383070,131900.73850406165
909254050,190606.2558335545
908102160,129124.26670835823
528106040,401424.8878700947
535456100,109265.17650802282
528110100,360858.2420985042
906202040,184639.1140334193
905226050,154849.09295317988
923225300,93796.2759467297
907285020,225455.7245998818
906223040,222615.8815667507
535327210,154191.69463296
528228405,210655.1492703997
528480130,209649.34781241327
902329090,146944.47776436023
527404030,141177.50911516466
908225310,93393.67387038656
534450090,44453.2922261735
923228180,80284.22657853678
907176010,200404.2220506732
535180120,128847.53841809489
527454050,142119.808166317
903456090,98925.04456956606
908226120,122341.81472127595
903204010,134923.16678879628
528429070,256140.9835285921
902103120,132489.89588643122
528142040,357118.8754150194
527355280,208077.66241189718
528118050,470793.0426789986
535376090,116702.91705309435
534275010,130355.02006087813
535150300,216401.24156797997
528221100,181192.36605540212
531375050,151215.127149715
903235020,91804.00383692881
909279040,108123.55775100306
903400040,161376.3189099966
527355150,275766.49173653516
905202190,214959.12701427983
916226030,191145.35877759222
533213120,167884.34073263206
911204090,87632.4226637062
903475040,128099.14837306541
528138030,406587.56283115427
527378140,171794.8447044491
527302185,251059.27682685267
528174070,194064.47354758313
903229040,123342.88057693547
528186010,317520.4335113679
907265100,213429.03426704215
916382120,294467.5716761135
531451290,198558.28444778404
528168040,293177.13386036846
902202090,138682.27730828358
535450160,85243.48429495926
527132090,218194.67382453496
534250370,296855.1831921965
906380070,321665.09570439754
534201130,133060.136809385
916403200,230773.03852408717
906226140,119583.09156267712
923228150,96658.56434024162
906223060,205343.97020338525
535350030,144532.08413670922
528228325,199112.43381331937
905103130,145223.4388499948
906223140,238685.44417724584
909179020,205526.3121113264
534175010,149367.24721102003
906223220,211403.39017766056
909275230,176550.4299661148
533128030,275892.7687801832
907252190,260374.35985622264
908186040,141635.2708275628
532476080,258730.834800184
528290090,168501.26207765407
528166120,404356.1702111367
527451410,101230.59906436325
534475185,158379.0452054263
533254050,216001.9949664118
907202100,117614.0972945668
906476030,203405.02685600548
534152120,165643.28733645356
908102290,102987.78094002407
528221040,208232.53132286028
533208020,224213.85755561086
905377130,103373.0489351069
527451400,91727.49451796354
902328040,130351.93653805416
535301010,140665.7004908766
905480180,128027.56277167422
902201130,114602.4149658317
923225150,106662.81304953624
904351200,117096.77040636988
909254010,143063.41351022708
916382010,213663.53530360333
923228230,88612.06837915756
923426070,138999.46926029027
902204060,124074.78903957846
910203250,56413.12177711736
527105030,193841.40262953367
906392130,177940.9189062374
535155110,137557.348205722
531367050,227795.61868976886
528108120,379512.78705563693
905478030,142337.8998384416
527357180,277915.146306213
916455050,199887.2882427161
528221060,183234.72471471343
902134100,84596.11652560743
527105050,181720.6604495697
528344040,318305.2310619359
903454080,125861.3832539275
531451110,127544.91980738254
534226060,156966.51163258665
903231050,105248.99410374193
902107030,125060.84206802503
527325240,172434.21561082287
908102110,94939.79026303979
909425060,169080.26620191475
903453080,200591.67120030342
527359080,193008.162453324
905102010,159158.94529262796
906378170,225706.72550421194
902125080,93907.49644168738
534252090,185908.32833361617
534177210,158568.76575055008
907401080,212644.90431284538
528458060,198842.7471537103
528228345,225630.07380130174
533213020,192366.60168906604
528382020,311631.554371333
909281080,225875.6303909977
902105060,125681.8843319869
906380150,167581.03829956945
914476020,132715.44094073022
905105070,150582.1523384664
534400120,181620.3729499902
528344070,333504.10014806734
527162090,166075.23136383982
528120100,234361.80607643622
527353020,190869.2456626686
903452025,95321.00570914992
905351089,176788.55715229333
905377050,98238.75004826569
911102180,70750.65549955097
532376070,123214.16788171709
923277030,138552.5365550768
903232060,98028.44978695331
528174030,188831.49763550423
535426130,215274.99521449415
908186060,137276.3867308437
908188150,155359.74312037285
909176150,115153.88336980184
528290140,196028.56123658826
527327050,196388.9479204809
528363020,303891.05004191044
905401060,196060.68895269354
909275080,174509.32239947902
905106170,120839.24013169177
534125210,158027.53248127858
528180070,302902.43669583555
531451020,203768.10915389904
902103100,120200.32737426157
905475510,111108.45006557484
534400060,167213.97697004038
534475170,172795.59215369265
902477130,41573.9678906081
903484020,131815.1927029276
535450220,127874.53827580692
528174040,203208.22517901944
907410020,180790.30253793817
528482010,257136.41329233447
902402130,109245.23349125538
528221010,188933.53600688005
528142140,328698.2533349171
526354020,200482.60317702912
528235090,217129.13429375293
533217060,170198.2911534845
535402270,133973.13382888536
527328020,148071.87892390956
535178040,120262.76797062215
902205020,84202.25119518378
527376090,146107.9786376355
527425025,120225.88573872262
535101150,146202.35928592464
535178060,141338.75477461301
527301320,257862.54794957265
526302040,144602.70785825924
903227080,120770.15517899404
535151130,132960.3998455538
535152010,135131.83709785776
906392070,187847.8581872573
528108150,285283.6823934243
534128020,214114.3688107751
916475110,221094.50547316513
528354050,265790.7884366201
923226290,81455.80582721625
905107320,145167.06602393143
904100160,131512.54042358272
534252070,100530.61614198709
902106090,140527.35409078555
902207080,124748.92340255699
902327070,148695.01430607354
902300260,124168.55426253233
902108060,105085.77583611965
527127100,317074.5886511356
534201230,134261.98289343953
902109160,117841.80499885198
923228370,90943.20684885194
527163010,171673.59819097994
905480030,111901.79844192708
528120090,243451.21359196844
533250130,246279.4528331149
907420050,187001.13104266935
908127050,128987.8436390508
534176060,180233.13386589388
906412050,366640.3193534296
904351240,93142.97811769837
906380160,181517.4791148697
906204230,232382.38065229025
907405020,214341.29117855284
906204180,214005.45384579006
923226250,92579.77185754903
903453050,126125.87064734219
916386180,207501.91389165257
528110050,459428.14250130154
907135170,143433.85766865473
526303060,205301.052554362
905426200,146527.45216348494
907227050,120946.77488017129
533242090,291819.76838767104
903228070,107110.96882329349
534278170,139346.20041742752
908128050,139690.3603217222
528480100,194194.33808860116
909253080,149813.4633674791
908227010,97883.21315040367
902109120,128347.44371650177
528174010,196807.40615500679
909475230,253157.2429384237
906230030,269595.78240458114
905475500,80124.00977661964
533236060,202194.27344471923
903226130,108671.13993480522
923225080,118612.82210562596
902105110,115819.58886612585
905427010,190262.35447093006
916402115,201537.51528833518
905301050,272355.7384717411
527404100,120842.54075474381
535453200,139560.75677787256
907227090,122206.96317427569
903228120,117363.34791306393
528480160,194650.529289061
905452050,88980.84261781699
527276150,112564.73364819902
911128010,97188.47402908876
534425015,219668.36564709162
907414040,202487.41606538248
535377070,71925.2094907011
535477130,155893.17045590637
923204040,151304.66707375465
528188090,168794.80794086473
907252050,202419.04691245125
534251280,164987.47605946002
533234020,218722.32949105412
903450060,151797.19259575784
905202230,199156.79460514846
908103310,140295.11557165312
908127040,115375.23080320624
531382110,187035.30361295704
535402140,177614.4247113295
527328050,160437.76245277096
909275110,192031.88236969532
903204095,103064.1624285624
906201030,176287.72889049124
535151110,146479.09474704586
528108040,373811.7595705127
909451150,147340.3257570132
903430090,129593.40150544545
527359180,199481.2987572314
534401190,141645.51906704085
908152035,117756.04894368742
902406030,117243.93867379018
909253010,168079.70484892034
902427180,125791.330177788
528253010,199333.6328062451
528480060,323896.00724495796
910203230,84219.6022916558
903454090,136120.35925757184
921205070,284674.1288644184
528166090,386327.9643942024
534175080,220664.51700245566
907196040,215219.05652019707
528427070,233943.725151703
